Theta0	Theta1	Theta2	cost	2000
0.60772	0.695151	0.126478	457.032
0.60295	0.687937	0.121458	453.071
0.598172	0.680719	0.116451	449.123
0.593388	0.673496	0.111457	445.191
0.588595	0.666268	0.106478	441.273
0.583794	0.659036	0.101513	437.373
0.578985	0.651799	0.0965647	433.488
0.574166	0.644557	0.0916323	429.621
0.569336	0.63731	0.0867173	425.772
0.564496	0.630057	0.0818205	421.942
0.559644	0.6228	0.0769431	418.132
0.55478	0.615538	0.072086	414.342
0.549902	0.60827	0.0672507	410.574
0.545009	0.600996	0.0624383	406.828
0.5401	0.593717	0.0576504	403.106
0.535174	0.586433	0.0528886	399.408
0.53023	0.579143	0.0481547	395.736
0.525266	0.571847	0.0434506	392.092
0.52028	0.564545	0.0387786	388.477
0.515271	0.557238	0.0341409	384.891
0.510236	0.549925	0.0295402	381.338
0.505173	0.542606	0.0249794	377.817
0.500081	0.535281	0.0204617	374.332
0.494955	0.52795	0.0159908	370.884
0.489793	0.520614	0.0115706	367.475
0.484592	0.513273	0.00720559	364.107
0.479348	0.505927	0.00290068	360.783
0.474057	0.498576	-0.00133855	357.504
0.468714	0.491221	-0.0055059	354.274
0.463316	0.483863	-0.00959439	351.095
0.457855	0.476503	-0.0135962	347.969
0.452327	0.469143	-0.0175025	344.899
0.446725	0.461783	-0.0213034	341.889
0.441041	0.454426	-0.0249878	338.941
0.435268	0.447076	-0.028543	336.058
0.429397	0.439735	-0.031955	333.243
0.423419	0.432408	-0.0352078	330.498
0.417324	0.425101	-0.0382838	327.826
0.411103	0.41782	-0.041163	325.229
0.404744	0.410576	-0.0438237	322.71
0.398237	0.403377	-0.0462421	320.27
0.391573	0.396239	-0.0483925	317.909
0.384742	0.389175	-0.050248	315.627
0.377737	0.382204	-0.0517812	313.425
0.370555	0.375348	-0.0529655	311.3
0.363193	0.36863	-0.0537766	309.248
0.355654	0.362072	-0.0541947	307.267
0.347947	0.3557	-0.0542063	305.351
0.340083	0.349536	-0.0538063	303.494
0.332078	0.343598	-0.0529992	301.691
0.323949	0.337898	-0.0517994	299.935
0.315716	0.332444	-0.0502302	298.219
0.307395	0.327236	-0.048322	296.538
0.299003	0.322269	-0.0461099	294.887
0.290553	0.31753	-0.0436315	293.261
0.282055	0.313007	-0.0409243	291.656
0.273517	0.308683	-0.0380239	290.071
0.264944	0.304543	-0.0349637	288.502
0.25634	0.300569	-0.0317732	286.948
0.247706	0.296748	-0.0284788	285.409
0.239044	0.293064	-0.0251031	283.881
0.230354	0.289505	-0.0216657	282.367
0.221636	0.286061	-0.0181832	280.863
0.212889	0.282722	-0.0146695	279.371
0.204113	0.279481	-0.0111364	277.891
0.195309	0.27633	-0.00759372	276.42
0.186475	0.273264	-0.00404968	274.961
0.177611	0.270278	-0.000511112	273.512
0.168718	0.267369	0.00301629	272.074
0.159794	0.264533	0.0065278	270.646
0.150841	0.261767	0.0100195	269.228
0.141858	0.25907	0.0134881	267.82
0.132845	0.25644	0.0169308	266.421
0.123803	0.253875	0.0203455	265.033
0.114732	0.251374	0.0237302	263.654
0.105632	0.248936	0.0270834	262.284
0.0965031	0.24656	0.0304036	260.924
0.0873465	0.244245	0.0336899	259.573
0.0781623	0.241992	0.0369412	258.232
0.068951	0.239798	0.0401568	256.899
0.0597131	0.237664	0.0433361	255.575
0.0504492	0.235589	0.0464785	254.26
0.0411597	0.233573	0.0495836	252.954
0.0318453	0.231615	0.0526509	251.656
0.0225065	0.229715	0.0556802	250.367
0.0131439	0.227873	0.0586713	249.086
